time, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
81340, 1676, 10.017340, -0.052672, -1.857901, -0.237418, -0.197715, 0.547580, 33.903530
81350, 1682, 9.689334, -0.040701, -1.958457, -0.249409, -0.291776, 0.540119, 33.906471
81360, 1723, 9.227253, 0.014365, -2.032677, -0.276588, -0.357593, 0.504680, 33.897648
81370, 1728, 8.755595, 0.079009, -2.049437, -0.326150, -0.393565, 0.446325, 33.897648
81380, 1771, 8.319851, 0.122104, -2.056619, -0.402891, -0.409286, 0.374913, 33.906471
81390, 1755, 7.982268, 0.110133, -2.059013, -0.491090, -0.396496, 0.287513, 33.900589
81400, 1762, 7.809886, 0.040701, -2.006341, -0.589681, -0.385838, 0.209173, 33.918236
81410, 1785, 7.661446, -0.102951, -2.066196, -0.694135, -0.381041, 0.163608, 33.912354
81420, 1770, 7.529764, -0.210690, -2.267309, -0.793525, -0.377844, 0.160410, 33.909412
81430, 1758, 7.441179, -0.277727, -2.367866, -0.892116, -0.375179, 0.162542, 33.909412
81440, 1762, 7.445967, -0.316035, -2.240973, -0.992573, -0.369317, 0.165740, 33.900589
81450, 1811, 7.505822, -0.402226, -1.963245, -1.096493, -0.333078, 0.152683, 33.912354
81460, 1805, 7.759608, -0.462081, -1.807622, -1.196417, -0.287513, 0.129234, 33.894707
81470, 1807, 8.058883, -0.263362, -1.687912, -1.267562, -0.244613, 0.119908, 33.891766
81480, 1807, 8.439561, -0.050278, -1.752556, -1.288879, -0.207308, 0.132165, 33.888824
81490, 1778, 8.927979, 0.090980, -1.936909, -1.280352, -0.148420, 0.128168, 33.888824
81500, 1807, 9.308656, 0.316035, -2.157176, -1.269427, -0.075942, 0.103920, 33.888824
81510, 1828, 9.615114, 0.536301, -2.310405, -1.257436, 0.001865, 0.079939, 33.900589
81520, 1885, 9.775525, 0.794875, -2.482787, -1.243314, 0.094061, 0.070879, 33.894707
81530, 1939, 9.964667, 0.876278, -2.607286, -1.202545, 0.154015, 0.051694, 33.891766
81540, 1923, 10.053253, 0.876278, -2.786851, -1.139127, 0.160144, 0.032775, 33.897648
81550, 1861, 9.943120, 0.778116, -3.009511, -1.075443, 0.141758, 0.025847, 33.903530
81560, 1819, 9.708488, 0.682347, -3.213019, -1.035740, 0.133498, 0.027446, 33.900589
81570, 1782, 9.471462, 0.541090, -3.442862, -1.021884, 0.150285, 0.034374, 33.906471
81580, 1801, 9.308656, 0.390255, -3.502717, -1.038671, 0.183326, 0.045565, 33.906471
81590, 1797, 9.196129, 0.232238, -3.521871, -1.069314, 0.206508, 0.056224, 33.906471
81600, 1807, 9.078813, 0.062249, -3.438074, -1.110083, 0.216634, 0.068214, 33.897648
81610, 1789, 8.901642, -0.090980, -3.332729, -1.156714, 0.210239, 0.079406, 33.909412
81620, 1791, 8.827422, -0.210690, -3.167529, -1.192420, 0.208107, 0.087133, 33.900589
81630, 1716, 8.731653, -0.162806, -3.134010, -1.206542, 0.213969, 0.092729, 33.891766
81640, 1398, 8.750807, 0.050278, -3.071761, -1.196150, 0.220364, 0.085002, 33.891766
81650, 2019, 8.882488, 0.399832, -3.095703, -1.150052, 0.225694, 0.068747, 33.897648
81660, 4093, 9.030929, 0.694318, -2.990358, -1.066649, 0.233421, 0.045565, 33.912354
81670, 4095, 9.267955, 1.134852, -2.901772, -0.955002, 0.264864, 0.021317, 33.903530
81680, 2429, 9.591172, 1.522712, -2.774880, -0.811645, 0.316025, -0.001865, 33.912354
81690, 1731, 10.326192, 1.941698, -2.707842, -0.637645, 0.367452, -0.050628, 33.900589
81700, 1636, 11.063606, 2.341529, -2.777274, -0.422610, 0.414882, -0.104187, 33.891766
81710, 1605, 11.693281, 2.545036, -2.837129, -0.179329, 0.397562, -0.120175, 33.912354
81720, 1606, 11.865664, 2.473210, -3.330335, 0.020784, 0.367452, -0.068214, 33.915295
81730, 1609, 11.982980, 2.085350, -3.857059, 0.123106, 0.416214, 0.026646, 33.906471
81740, 1595, 12.533646, 1.477222, -4.017470, 0.134830, 0.470040, 0.100989, 33.918236
81750, 1634, 13.393165, 0.732626, -3.687071, 0.107118, 0.439397, 0.149752, 33.906471
81760, 1642, 13.867216, 0.155623, -3.076549, 0.097792, 0.346668, 0.244346, 33.906471
81770, 1667, 13.630190, 0.007183, -2.415750, 0.101256, 0.229957, 0.364254, 33.891766
81780, 1692, 13.163321, 0.002394, -1.778892, 0.092995, 0.120441, 0.434334, 33.891766
81790, 1697, 12.816162, -0.280122, -1.063026, 0.049296, 0.068747, 0.466309, 33.894707
81800, 1730, 12.806585, -0.687136, -0.368707, -0.045565, 0.133764, 0.476435, 33.915295
81810, 1776, 12.619837, -0.768539, 0.256180, -0.163342, 0.211038, 0.490557, 33.927059
81820, 1770, 11.966220, -0.696713, 0.521936, -0.272325, 0.194784, 0.483629, 33.921177
81830, 1808, 11.257536, -0.890643, 0.562637, -0.410352, 0.152150, 0.410619, 33.921177
81840, 1866, 10.678140, -1.048660, 0.660800, -0.648570, 0.175332, 0.280585, 33.900589
81850, 1901, 10.002975, -0.881066, 0.900220, -0.985645, 0.209972, 0.247544, 33.903530
81860, 1901, 9.708488, -1.448492, 1.072602, -1.320588, 0.227292, 0.253139, 33.880001
81870, 1890, 9.476251, -1.903390, 1.154005, -1.600906, 0.212371, 0.203577, 33.900589
81880, 1870, 9.191340, -1.745373, 1.266533, -1.840723, 0.187057, 0.156413, 33.897648
81890, 1854, 9.076419, -1.264138, 1.450886, -1.995005, 0.148686, 0.152150, 33.900589
81900, 1851, 9.332599, -0.790087, 1.642422, -2.038704, 0.098058, 0.161476, 33.903530
81910, 1856, 9.679757, -0.445322, 1.673547, -1.981149, 0.034107, 0.107917, 33.894707
81920, 1840, 9.763555, 0.009577, 1.539472, -1.883090, -0.016521, 0.032242, 33.912354
81930, 1840, 9.646238, 0.450110, 1.292869, -1.783700, -0.021317, -0.041302, 33.903530
81940, 1865, 9.677363, 0.909797, 1.118092, -1.707758, -0.000533, -0.099657, 33.900589
81950, 1856, 9.763555, 1.261744, 0.849942, -1.649403, 0.018386, -0.128968, 33.906471
81960, 1840, 9.816227, 1.575385, 0.560243, -1.603038, 0.021583, -0.131366, 33.909412
81970, 1860, 9.816227, 1.798046, 0.246603, -1.572928, 0.002132, -0.138028, 33.903530
81980, 1908, 9.768343, 1.900996, -0.023942, -1.582254, -0.046631, -0.138028, 33.906471
81990, 1930, 9.703699, 1.640028, -0.280122, -1.610233, -0.101256, -0.154815, 33.903530
82000, 1933, 9.524135, 1.410185, -0.517148, -1.637678, -0.144423, -0.167871, 33.903530
82010, 1936, 9.299079, 1.197101, -0.723049, -1.652334, -0.176665, -0.140426, 33.909412
82020, 1942, 9.131485, 0.931344, -0.916979, -1.647004, -0.195317, -0.103121, 33.903530
82030, 1913, 8.973468, 0.787692, -0.981623, -1.619292, -0.201712, -0.057289, 33.894707
82040, 1968, 8.844181, 0.670376, -0.972046, -1.568665, -0.205176, -0.012524, 33.880001
82050, 1951, 8.662222, 0.560243, -0.938527, -1.519103, -0.196649, 0.027979, 33.885883
82060, 1965, 8.420407, 0.531513, -0.933739, -1.442095, -0.178796, 0.070346, 33.894707
82070, 2022, 8.236053, 0.440533, -0.936133, -1.360291, -0.154282, 0.087666, 33.903530
82080, 1997, 8.116343, 0.296881, -0.964863, -1.263832, -0.128968, 0.064484, 33.888824
82090, 1950, 7.994239, 0.222661, -1.046266, -1.152450, -0.107651, 0.025847, 33.906471
82100, 1853, 7.900866, 0.251391, -1.175553, -1.050928, -0.079139, -0.001332, 33.906471
82110, 1840, 7.845799, 0.265756, -1.266533, -0.982447, -0.043433, -0.011191, 33.903530
82120, 1834, 7.900866, 0.191536, -1.343147, -0.946208, -0.005063, -0.021317, 33.903530
82130, 1835, 8.113950, -0.009577, -1.347936, -0.925424, 0.026646, -0.036505, 33.912354
82140, 1808, 8.317456, -0.153229, -1.326388, -0.909170, 0.053292, -0.042101, 33.906471
82150, 1802, 8.473080, -0.260968, -1.345541, -0.889185, 0.078340, -0.041035, 33.900589
82160, 1835, 8.655039, -0.332794, -1.407791, -0.863072, 0.099657, -0.036239, 33.915295
82170, 1808, 8.865729, -0.339977, -1.503559, -0.831896, 0.102322, -0.031709, 33.909412
82180, 1629, 9.033323, -0.320823, -1.620875, -0.797256, 0.090331, -0.030643, 33.891766
82190, 1495, 9.141062, -0.258574, -1.798046, -0.753023, 0.072478, -0.033308, 33.906471
82200, 2767, 9.169792, -0.177171, -1.956063, -0.704260, 0.058888, -0.035173, 33.906471
82210, 4095, 9.117120, -0.093374, -2.070984, -0.658962, 0.061020, -0.034640, 33.894707
82220, 3519, 9.028535, -0.004788, -2.240973, -0.617926, 0.078074, -0.028778, 33.903530
82230, 2006, 9.035717, 0.050278, -2.418144, -0.574227, 0.101522, -0.023182, 33.906471
82240, 1770, 9.184157, 0.129287, -2.501941, -0.513740, 0.108717, -0.038104, 33.930000
82250, 1716, 9.366117, 0.208296, -2.427721, -0.433801, 0.084469, -0.045299, 33.909412
82260, 1725, 9.504981, 0.318429, -2.157176, -0.361057, -0.009326, -0.024248, 33.906471
82270, 1730, 9.334992, 0.404620, -2.272097, -0.339207, -0.053825, 0.012257, 33.918236
82280, 1733, 9.306262, 0.282516, -2.473210, -0.336809, -0.007461, 0.018386, 33.918236
82290, 1731, 9.677363, 0.071826, -2.537854, -0.341871, 0.018119, -0.009060, 33.912354
82300, 1735, 9.940725, -0.105345, -2.552219, -0.366386, -0.010126, -0.026913, 33.900589
82310, 1700, 10.065224, -0.201113, -2.710236, -0.415948, -0.036239, -0.016521, 33.906471
82320, 1712, 10.295067, -0.143652, -2.882619, -0.463645, -0.050628, -0.006928, 33.900589
82330, 1731, 10.723629, -0.067038, -2.851494, -0.485761, -0.098325, -0.014123, 33.912354
82340, 1753, 11.054029, -0.026336, -2.545036, -0.506545, -0.170536, -0.026646, 33.906471
82350, 1743, 11.094730, 0.074220, -2.434903, -0.529994, -0.187856, -0.037038, 33.903530
82360, 1744, 11.135432, 0.239420, -2.628834, -0.544916, -0.158545, -0.061819, 33.909412
82370, 1734, 11.310209, 0.450110, -2.825158, -0.541452, -0.122839, -0.109516, 33.912354
82380, 1745, 11.587936, 0.751779, -2.873042, -0.506012, -0.091397, -0.168404, 33.912354
82390, 1759, 11.982980, 1.115698, -2.798822, -0.439663, -0.061819, -0.224095, 33.900589
82400, 1755, 12.459426, 1.532289, -2.624045, -0.347467, -0.051161, -0.273391, 33.915295
82410, 1767, 12.777855, 1.889025, -2.343924, -0.243014, -0.066616, -0.305366, 33.915295
82420, 1735, 12.799402, 1.965640, -1.915361, -0.181994, -0.098325, -0.323485, 33.921177
82430, 1761, 12.555194, 1.915361, -1.431733, -0.210505, -0.117243, -0.353596, 33.941765
82440, 1813, 12.277467, 1.613692, -1.041478, -0.302168, -0.107651, -0.390900, 33.927059
82450, 1853, 12.191275, 1.312023, -0.660800, -0.411685, -0.085801, -0.405556, 33.921177
82460, 1864, 11.997345, 1.096544, -0.210690, -0.458049, -0.075942, -0.398894, 33.921177
82470, 1871, 11.367670, 1.039083, 0.074220, -0.431936, -0.065017, -0.368251, 33.927059
82480, 1847, 10.675745, 1.244985, 0.361524, -0.348266, -0.014389, -0.333611, 33.912354
82490, 1851, 10.113108, 1.728614, 0.852336, -0.186257, 0.057822, -0.300570, 33.903530
82500, 1827, 9.631873, 2.159570, 1.323994, 0.045565, 0.133498, -0.248343, 33.918236
82510, 1790, 9.227253, 2.305616, 1.551443, 0.295773, 0.202511, -0.191853, 33.900589
82520, 1773, 9.004593, 2.293645, 1.448492, 0.504680, 0.240349, -0.139626, 33.903530
82530, 1751, 9.035717, 2.202666, 1.177947, 0.621923, 0.213703, -0.066882, 33.903530
82540, 1744, 9.433155, 1.826776, 0.818817, 0.625387, 0.128435, 0.048496, 33.915295
82550, 1731, 10.192117, 0.948104, 0.500388, 0.546515, 0.050894, 0.052493, 33.912354
82560, 1723, 10.517728, 0.864307, 0.304064, 0.403158, -0.043700, 0.112447, 33.897648
82570, 1712, 10.742783, 0.557849, 0.114922, 0.255005, -0.106052, 0.237152, 33.912354
82580, 1715, 10.759542, 0.237026, -0.114922, 0.140159, -0.102055, 0.300303, 33.915295
82590, 1749, 10.726024, 0.007183, -0.280122, 0.056757, -0.079672, 0.301103, 33.912354
82600, 1765, 10.778696, -0.210690, -0.447716, 0.007194, -0.073544, 0.306165, 33.918236
82610, 1802, 10.793061, -0.320823, -0.639252, -0.010925, -0.110315, 0.333611, 33.915295
82620, 1872, 10.706870, -0.272939, -0.780510, -0.009859, -0.193718, 0.353329, 33.912354
82630, 1846, 10.429143, -0.071826, -0.936133, 0.005862, -0.304300, 0.348533, 33.915295
82640, 1759, 9.962274, 0.215478, -1.110910, 0.035706, -0.392233, 0.332812, 33.924118
82650, 1728, 9.447520, 0.517148, -1.304840, 0.059155, -0.441528, 0.313093, 33.924118
82660, 1712, 9.105149, 0.778116, -1.458069, 0.067415, -0.472171, 0.277920, 33.924118
82670, 1712, 8.839393, 1.012747, -1.582567, 0.061553, -0.508144, 0.216900, 33.918236
82680, 1728, 8.497022, 1.118092, -1.659182, 0.038637, -0.531593, 0.140959, 33.915295
82690, 1728, 8.157045, 1.103727, -1.577779, 0.006395, -0.535057, 0.061286, 33.921177
82700, 1739, 7.845799, 1.019930, -1.592144, -0.045032, -0.525464, -0.006928, 33.921177
82710, 1773, 7.596802, 0.900220, -1.640028, -0.113779, -0.507345, -0.047697, 33.906471
82720, 1776, 7.472303, 0.816423, -1.659182, -0.177198, -0.489492, -0.048763, 33.909412
82730, 1529, 7.410054, 0.677559, -1.637634, -0.231822, -0.465510, -0.019718, 33.900589
82740, 1557, 7.378930, 0.524330, -1.575385, -0.285648, -0.418613, 0.021317, 33.915295
82750, 3013, 7.405266, 0.418985, -1.522712, -0.344802, -0.344536, 0.064750, 33.938824
82760, 4095, 7.563283, 0.428562, -1.544260, -0.407155, -0.237418, 0.084735, 33.927059
82770, 2864, 7.843405, 0.612916, -1.644817, -0.464977, -0.115378, 0.082603, 33.935883
82780, 1842, 8.236053, 0.857124, -1.778892, -0.506012, -0.001066, 0.073544, 33.909412
82790, 1666, 8.767567, 1.127669, -1.929727, -0.506812, 0.088199, 0.036239, 33.906471
82800, 1605, 9.385271, 1.331176, -1.771709, -0.455118, 0.075675, -0.002398, 33.921177
82810, 1561, 9.483433, 1.414973, -1.879448, -0.397296, -0.045565, -0.002665, 33.915295
82820, 1568, 9.205706, 1.252167, -2.511518, -0.393299, -0.053292, 0.015455, 33.912354
82830, 1584, 9.272743, 1.115698, -2.947262, -0.411418, 0.007461, 0.003464, 33.906471
82840, 1593, 9.548077, 0.878672, -3.119645, -0.414616, 0.013856, -0.006395, 33.930000
82850, 1613, 9.500193, 0.608127, -3.292027, -0.403957, -0.015721, 0.022116, 33.921177
82860, 1622, 9.179369, 0.411803, -3.581726, -0.415149, -0.009326, 0.072211, 33.927059
82870, 1653, 8.961497, 0.316035, -3.842694, -0.462046, 0.011458, 0.107917, 33.915295
82880, 1668, 8.913613, 0.201113, -3.739743, -0.520401, -0.019718, 0.129767, 33.918236
82890, 1682, 8.669404, 0.043096, -3.423708, -0.574493, -0.076475, 0.168404, 33.915295
82900, 1697, 8.415619, -0.184354, -3.177106, -0.642974, -0.034374, 0.201712, 33.921177
82910, 1732, 8.169016, -0.234632, -3.117251, -0.741299, 0.047164, 0.212371, 33.909412
82920, 1745, 8.030152, -0.052672, -3.143587, -0.846818, 0.110848, 0.201979, 33.921177
82930, 1739, 8.101978, 0.215478, -3.055001, -0.912101, 0.163075, 0.170536, 33.921177
82940, 1756, 8.372523, 0.579397, -2.880225, -0.918496, 0.193452, 0.123372, 33.918236
82950, 1760, 8.698134, 1.022324, -2.789245, -0.871332, 0.205976, 0.065816, 33.921177
82960, 1751, 9.105149, 1.479617, -2.755726, -0.777005, 0.218499, 0.007727, 33.932941
82970, 1758, 9.617508, 1.831564, -2.803610, -0.644573, 0.246211, -0.042101, 33.932941
82980, 1767, 10.326192, 2.181118, -2.935291, -0.493755, 0.300037, -0.087133, 33.927059
82990, 1781, 11.092337, 2.470816, -3.253720, -0.330413, 0.348533, -0.124971, 33.924118
83000, 1779, 11.896789, 2.604892, -3.770868, -0.173734, 0.378910, -0.140692, 33.932941
83010, 1778, 12.610260, 2.492364, -4.240131, -0.045565, 0.383173, -0.116444, 33.927059
83020, 1773, 13.048399, 2.140416, -4.436456, 0.042368, 0.369583, -0.057556, 33.906471
83030, 1805, 13.259089, 1.690306, -4.316746, 0.082070, 0.315492, 0.009859, 33.915295
83040, 1802, 13.297397, 1.240196, -3.835511, 0.125237, 0.266729, 0.083936, 33.909412
83050, 1793, 13.354857, 0.916979, -3.110068, 0.190521, 0.297639, 0.162542, 33.915295
83060, 1778, 13.237541, 0.804452, -2.406173, 0.265930, 0.366386, 0.236086, 33.918236
83070, 1826, 13.053187, 0.833182, -1.932121, 0.361856, 0.398095, 0.298704, 33.927059
83080, 1794, 12.890382, 0.754174, -1.697489, 0.459914, 0.396496, 0.360257, 33.918236
83090, 1797, 12.725182, 0.464475, -1.532289, 0.489758, 0.383706, 0.423142, 33.924118
83100, 1829, 12.416330, 0.277727, -1.333570, 0.419412, 0.351997, 0.462046, 33.921177
83110, 1845, 11.875240, 0.258574, -1.192312, 0.304833, 0.265663, 0.472971, 33.909412
83120, 1863, 11.135432, 0.090980, -1.185130, 0.199314, 0.144156, 0.455118, 33.903530
83130, 1851, 10.424355, -0.342371, -0.957681, 0.070080, 0.081005, 0.417014, 33.903530
83140, 1857, 9.902418, -0.840365, -0.526724, -0.113247, 0.093795, 0.351464, 33.921177
83150, 1900, 9.595961, -1.125275, -0.014365, -0.347734, 0.122040, 0.273657, 33.921177
83160, 2001, 9.378088, -1.151611, 0.617704, -0.586750, 0.132432, 0.187057, 33.927059
83170, 1995, 9.088389, -0.797269, 1.120486, -0.808980, 0.137761, 0.139893, 33.932941
83180, 1951, 8.983045, -0.505177, 1.414973, -0.977384, 0.168404, 0.149219, 33.924118
83190, 1842, 9.143456, -0.421380, 1.640028, -1.066116, 0.186524, 0.153749, 33.935883
83200, 1838, 9.227253, -0.416591, 1.795651, -1.071712, 0.165207, 0.105786, 33.921177
83210, 1829, 9.320627, -0.100556, 1.783680, -1.033874, 0.112714, 0.037571, 33.909412
83220, 1803, 9.440337, 0.294487, 1.606509, -0.984845, 0.071412, -0.035972, 33.903530
83230, 1825, 9.548077, 0.670376, 1.225831, -0.936349, 0.053026, -0.103387, 33.915295
83240, 1805, 9.725247, 1.039083, 0.773327, -0.898511, 0.055424, -0.160943, 33.938824
83250, 1825, 10.036493, 1.352724, 0.277727, -0.869467, 0.077008, -0.207841, 33.912354
83260, 1855, 10.354922, 1.637634, -0.043096, -0.841222, 0.084469, -0.243014, 33.909412
83270, 1732, 10.608707, 1.857901, -0.234632, -0.810579, 0.070346, -0.257936, 33.918236
83280, 1451, 10.635044, 1.953669, -0.385466, -0.785265, 0.031709, -0.245945, 33.909412
83290, 2218, 10.551247, 1.891419, -0.548272, -0.762083, -0.022916, -0.205976, 33.915295
83300, 4095, 10.302250, 1.735796, -0.591368, -0.736502, -0.086067, -0.145755, 33.927059
83310, 4027, 9.988609, 1.529895, -0.701501, -0.716251, -0.130300, -0.091663, 33.912354
83320, 2283, 9.646238, 1.268927, -0.811634, -0.704527, -0.134031, -0.047697, 33.935883
83330, 1894, 9.473856, 1.012747, -0.897826, -0.687740, -0.100190, -0.029311, 33.924118
83340, 1791, 9.342175, 0.797269, -0.883460, -0.625387, -0.056224, -0.037305, 33.912354
83350, 1731, 9.244013, 0.653617, -0.708684, -0.527329, -0.075675, -0.039436, 33.927059
83360, 1731, 8.619126, 0.531513, -0.950498, -0.451654, -0.088998, -0.022116, 33.932941
83370, 1741, 7.996634, 0.442927, -1.405396, -0.424208, 0.001865, 0.002398, 33.927059
83381, 1677, 7.977480, 0.375890, -1.577779, -0.401293, 0.101522, 0.000266, 33.930000
83391, 1687, 8.176199, 0.284910, -1.582567, -0.349332, 0.140692, -0.015721, 33.927059
83401, 1690, 8.197746, 0.167594, -1.596933, -0.281917, 0.140959, -0.020784, 33.930000
83411, 1744, 8.080431, 0.141258, -1.702277, -0.234487, 0.132432, -0.011458, 33.918236
83421, 1726, 8.125920, 0.040701, -1.707066, -0.222496, 0.075409, 0.003198, 33.918236
83431, 1733, 8.231265, -0.189142, -1.520318, -0.219565, -0.034640, 0.006395, 33.903530
83441, 1734, 8.133103, -0.371101, -1.244985, -0.205176, -0.090064, 0.009593, 33.924118
83451, 1744, 7.963115, -0.383072, -1.187524, -0.206508, -0.057289, 0.010392, 33.927059
83461, 1778, 7.908048, -0.270545, -1.261744, -0.218499, 0.003730, 0.021317, 33.897648
83471, 1767, 7.987057, -0.239420, -1.331176, -0.227559, 0.049029, 0.026646, 33.909412
83481, 1801, 8.097190, -0.270545, -1.414973, -0.216634, 0.075142, 0.013057, 33.906471
83491, 1808, 8.216900, -0.299275, -1.625663, -0.192119, 0.083936, -0.006395, 33.918236
83501, 1793, 8.396465, -0.222661, -1.944092, -0.168937, 0.068747, -0.025580, 33.912354
83511, 1841, 8.523358, -0.114922, -2.257732, -0.153216, 0.045299, -0.042101, 33.897648
83521, 1877, 8.602366, -0.019154, -2.444480, -0.144689, 0.042101, -0.057822, 33.921177
83531, 1916, 8.650250, 0.086191, -2.516306, -0.133498, 0.073544, -0.072744, 33.921177
83541, 1871, 8.753201, 0.177171, -2.494758, -0.108184, 0.134031, -0.090064, 33.927059
83551, 1897, 8.887277, 0.270545, -2.473210, -0.070080, 0.189188, -0.101522, 33.935883
83561, 1859, 9.136273, 0.423774, -2.442086, -0.048496, 0.227026, -0.103387, 33.930000
83571, 1863, 9.674969, 0.663194, -2.116474, -0.053292, 0.243280, -0.118043, 33.927059
83581, 1840, 10.043676, 0.770933, -1.817199, -0.040502, 0.236352, -0.128168, 33.906471
83591, 1856, 10.005369, 0.577003, -1.891419, -0.027712, 0.232355, -0.116977, 33.903530
83601, 1838, 9.926360, 0.248997, -2.154782, -0.110848, 0.248609, -0.103920, 33.909412
83611, 1840, 10.153810, 0.021548, -2.111686, -0.259801, 0.288046, -0.110582, 33.932941
83621, 1808, 10.658986, -0.150835, -1.879448, -0.375446, 0.317357, -0.132965, 33.924118
83631, 1744, 11.164163, -0.201113, -1.695095, -0.419678, 0.317623, -0.142557, 33.924118
83641, 1724, 11.525687, -0.129287, -1.869871, -0.409020, 0.294175, -0.128701, 33.918236
83651, 1698, 11.745954, 0.007183, -2.248155, -0.402092, 0.250208, -0.117776, 33.927059
83661, 1723, 11.872847, 0.150835, -2.645593, -0.420211, 0.225427, -0.128701, 33.930000
83671, 1745, 12.109872, 0.299275, -2.741361, -0.470839, 0.232888, -0.151351, 33.941765
83681, 1744, 12.624625, 0.608127, -2.398990, -0.542518, 0.249409, -0.186790, 33.932941
83691, 1793, 13.101071, 1.053449, -1.860295, -0.566233, 0.238750, -0.228092, 33.932941
83701, 1831, 13.266272, 1.328782, -1.321599, -0.531859, 0.180662, -0.264597, 33.944706
83711, 1861, 13.069947, 1.486799, -0.854730, -0.506545, 0.073277, -0.298438, 33.932941
